Ligament,http://www.webmd.com/hw-popup/ligament,"[False, 'NA']"
Culture and Sensitivity,http://www.webmd.com/hw-popup/culture-and-sensitivity,"[False, 'NA']"
Deep Vein Thrombosis,http://www.webmd.com/hw-popup/deep-vein-thrombosis,"[False, 'NA']"
Endolymph,http://www.webmd.com/hw-popup/endolymph,"[False, 'NA']"
Weight Loss  Diet Plans - Find healthy diet plans and helpful weight loss tools,http://www.webmd.com/diet/old-diet-toc,"[False, 'NA']"
Weight Loss  Diet Plans - Find healthy diet plans and helpful weight loss tools,http://www.webmd.com/diet,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.networkadvertising.org/managing/opt_out.asp,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://preferences.truste.com/,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.worldprivacyforum.org/cookieoptout.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.m.webmd.com/about-webmd-policies/full-privacy-policy#apps,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=https://www.urac.org/directory/CompanyView.aspx?cid=C8700000F48,"[False, 'NA']"
Click URL,"http://www.webmd.com/click?url=https://privacy.truste.com/privacy-seal/WebMD,-LLC/validation?rid=7b3bf16d-37b4-42e0-aec7-836ef1d3680d","[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.truste.com/privacy_seals_and_services/consumer_privacy/privacy-programs-requirements.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://watchdog.truste.com/pvr.php?page=complaint,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.hon.ch/HONcode/Conduct.html?HONConduct298987,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.playsmartgetscreened.org,"[False, 'NA']"
Metabolism,http://www.webmd.com/hw-popup/metabolism,"[False, 'NA']"
pH,http://www.webmd.com/hw-popup/ph,"[False, 'NA']"
Arterial Blood Gas (ABG) Test,http://www.webmd.com/hw-popup/arterial-blood-gas-abg,"[False, 'NA']"
Uric acid,http://www.webmd.com/hw-popup/uric-acid,"[False, 'NA']"
Gout,http://www.webmd.com/hw-popup/gout-8045,"[False, 'NA']"
Tophi,http://www.webmd.com/hw-popup/tophi,"[False, 'NA']"
Cavities,http://www.webmd.com/hw-popup/cavities,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.planodental.com/,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.acld.com,"[False, 'NA']"
Salivary Glands,http://www.webmd.com/hw-popup/salivary-glands-7544,"[False, 'NA']"
Meningitis,http://www.webmd.com/hw-popup/meningitis-7840,"[False, 'NA']"
Orchitis,http://www.webmd.com/hw-popup/orchitis,"[False, 'NA']"
Oophoritis,http://www.webmd.com/hw-popup/oophoritis,"[False, 'NA']"
Pancreatitis,http://www.webmd.com/hw-popup/pancreatitis,"[False, 'NA']"
Free Radicals,http://www.webmd.com/hw-popup/free-radicals,"[False, 'NA']"
Atherosclerosis,http://www.webmd.com/hw-popup/atherosclerosis-8374,"[False, 'NA']"
Delirium (Acute Confusional State),http://www.webmd.com/hw-popup/delirium-acute-confusional-state,"[False, 'NA']"
Palpitations,http://www.webmd.com/hw-popup/palpitations-7713,"[False, 'NA']"
Amniotic Fluid,http://www.webmd.com/hw-popup/amniotic-fluid,"[False, 'NA']"
Obesity,http://www.webmd.com/hw-popup/obesity,"[False, 'NA']"
Hemorrhoids,http://www.webmd.com/hw-popup/hemorrhoids,"[False, 'NA']"
Mucus,http://www.webmd.com/hw-popup/mucus,"[False, 'NA']"
Asthma,http://www.webmd.com/hw-popup/asthma,"[False, 'NA']"
Asthma Attack,http://www.webmd.com/hw-popup/asthma-attack,"[False, 'NA']"
Respiratory Syncytial Virus (RSV),http://www.webmd.com/hw-popup/respiratory-syncytial-virus-rsv,"[False, 'NA']"
None,http://img.webmd.com/dtmcms/live/webmd/consumer_assets/site_images/articles/health_and_medical_reference/miscellaneous/daily-asthma-diary_Asthma_Diary_02.pdf,"[False, 'NA']"
None,http://img.webmd.com/dtmcms/live/webmd/consumer_assets/site_images/media/pdf/hw/form_zd1600.pdf,"[False, 'NA']"
Allergen,http://www.webmd.com/hw-popup/allergen,"[False, 'NA']"
Shingles,http://www.webmd.com/hw-popup/shingles-def,"[False, 'NA']"
Impetigo,http://www.webmd.com/hw-popup/impetigo,"[False, 'NA']"
Scabies,http://www.webmd.com/hw-popup/scabies,"[False, 'NA']"
Physical Therapist (PT),http://www.webmd.com/hw-popup/physical-therapist-pt,"[False, 'NA']"
Manual Therapy,http://www.webmd.com/hw-popup/manual-therapy,"[False, 'NA']"
Core Stabilization,http://www.webmd.com/hw-popup/core-stabilization,"[False, 'NA']"
Herpes Simplex,http://www.webmd.com/hw-popup/herpes-simplex,"[False, 'NA']"
Genital Herpes,http://www.webmd.com/hw-popup/what-is-it,"[False, 'NA']"
Mucous Membranes,http://www.webmd.com/hw-popup/mucous-membranes,"[False, 'NA']"
Strep Throat,http://www.webmd.com/hw-popup/strep-throat,"[False, 'NA']"
Urinary Tract Infection,http://www.webmd.com/hw-popup/urinary-tract-infection,"[False, 'NA']"
Sinusitis,http://www.webmd.com/hw-popup/sinusitis,"[False, 'NA']"
Vaginal Yeast Infection,http://www.webmd.com/hw-popup/vaginal-yeast-infection,"[False, 'NA']"
Get Ready for Bed Game: How to Get Kids to Sleep,http://fit.webmd.com/jr/recharge/pdf/pdf-get-ready-for-bed-game,"[False, 'NA']"
"Roy Benaroch, MD Biography",http://fit.webmd.com/contributors-and-experts/bio-benaroch,"[False, 'NA']"
Bowel Obstruction,http://www.webmd.com/hw-popup/bowel-obstruction,"[False, 'NA']"
Appendicitis,http://www.webmd.com/hw-popup/appendicitis-8392,"[False, 'NA']"
Gastritis,http://www.webmd.com/hw-popup/gastritis,"[False, 'NA']"
Peptic Ulcer (Stomach Ulcer),http://www.webmd.com/hw-popup/peptic-ulcers,"[False, 'NA']"
Gastroesophageal Reflux Disease (GERD),http://www.webmd.com/hw-popup/reflux-disease,"[False, 'NA']"
Kidney Infection (Pyelonephritis),http://www.webmd.com/hw-popup/kidney-infection-pyelonephritis,"[False, 'NA']"
Bladder Infection (Cystitis),http://www.webmd.com/hw-popup/bladder-infection-cystitis,"[False, 'NA']"
Lactose Intolerance,http://www.webmd.com/hw-popup/lactose-intolerance,"[False, 'NA']"
Food Allergy,http://www.webmd.com/hw-popup/food-allergy,"[False, 'NA']"
Crohn's Disease,http://www.webmd.com/hw-popup/crohns-disease-8203,"[False, 'NA']"
Ulcerative Colitis,http://www.webmd.com/hw-popup/ulcerative-colitis-7286,"[False, 'NA']"
Irritable Bowel Syndrome,http://www.webmd.com/hw-popup/about-irritable-bowel-syndrome,"[False, 'NA']"
Ectopic Pregnancy,http://www.webmd.com/hw-popup/ectopic-pregnancy-8123,"[False, 'NA']"
Miscarriage,http://www.webmd.com/hw-popup/miscarriage,"[False, 'NA']"
Giardiasis (Giardia),http://www.webmd.com/hw-popup/giardiasis-giardia,"[False, 'NA']"
Endometriosis,http://www.webmd.com/hw-popup/endometriosis-8106,"[False, 'NA']"
Pelvic Inflammatory Disease,http://www.webmd.com/hw-popup/pelvic-inflammatory-disease,"[False, 'NA']"
Sickle Cell Disease,http://www.webmd.com/hw-popup/sickle-cell-disease-7481,"[False, 'NA']"
Peripheral Arterial Disease,http://www.webmd.com/hw-popup/peripheral-arterial-disease,"[False, 'NA']"
Hiatal Hernia,http://www.webmd.com/hw-popup/hiatal-hernia,"[False, 'NA']"
Inguinal Hernia,http://www.webmd.com/hw-popup/inguinal-hernia,"[False, 'NA']"
Umbilical Hernia,http://www.webmd.com/hw-popup/umbilical-hernia,"[False, 'NA']"
Fallopian Tubes,http://www.webmd.com/hw-popup/fallopian-tubes,"[False, 'NA']"
Gynecologist,http://www.webmd.com/hw-popup/gynecologist,"[False, 'NA']"
Family Medicine Physician,http://www.webmd.com/hw-popup/family-medicine-physician,"[False, 'NA']"
Surgeon,http://www.webmd.com/hw-popup/surgeon,"[False, 'NA']"
Cesarean Section,http://www.webmd.com/hw-popup/cesarean-section,"[False, 'NA']"
Adhesions,http://www.webmd.com/hw-popup/adhesions,"[False, 'NA']"
General Anesthesia,http://www.webmd.com/hw-popup/general-anesthesia,"[False, 'NA']"
Epidural Anesthesia,http://www.webmd.com/hw-popup/epidural-anesthesia,"[False, 'NA']"
Hysterosalpingogram,http://www.webmd.com/hw-popup/hysterosalpingogram,"[False, 'NA']"
Menstrual Cycle,http://www.webmd.com/hw-popup/menstrual-cycle,"[False, 'NA']"
None,http://img.webmd.com/dtmcms/live/webmd/consumer_assets/site_images/media/pdf/hw/form_zm2256.pdf,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.cms.hhs.gov/home/medicaid.asp,"[False, 'NA']"
Hypothyroidism,http://www.webmd.com/hw-popup/hypothyroidism,"[False, 'NA']"
Cystic Fibrosis,http://www.webmd.com/hw-popup/cystic-fibrosis,"[False, 'NA']"
Family History,http://www.webmd.com/hw-popup/family-history,"[False, 'NA']"
Orthostatic Hypotension,http://www.webmd.com/hw-popup/orthostatic-hypotension,"[False, 'NA']"
Abnormal Heartbeat (Arrhythmia),http://www.webmd.com/hw-popup/abnormal-heartbeat-arrhythmia,"[False, 'NA']"
Prediabetes,http://www.webmd.com/hw-popup/prediabetes-impaired-glucose-tolerance,"[False, 'NA']"
Gestational Diabetes,http://www.webmd.com/hw-popup/gestational-diabetes--(dupe),"[False, 'NA']"
Autonomic Nervous System,http://www.webmd.com/hw-popup/autonomic-nervous-system,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=https://twitter.com/pedinsider,"[False, 'NA']"
Protein,http://www.webmd.com/hw-popup/protein,"[False, 'NA']"
Urea,http://www.webmd.com/hw-popup/urea,"[False, 'NA']"
Cirrhosis,http://www.webmd.com/hw-popup/cirrhosis,"[False, 'NA']"
"Hansa Bhargava, MD, Biography",http://fit.webmd.com/contributors-and-experts/bio-bhargava,"[False, 'NA']"
Learning Disabilities,http://www.webmd.com/hw-popup/learning-disabilities,"[False, 'NA']"
Genetic Disorders,http://www.webmd.com/hw-popup/genetic-disorders,"[False, 'NA']"
Luteinizing Hormone (LH),http://www.webmd.com/hw-popup/luteinizing-hormone-lh,"[False, 'NA']"
Puberty,http://www.webmd.com/hw-popup/puberty,"[False, 'NA']"
Tics,http://www.webmd.com/hw-popup/tics,"[False, 'NA']"
Electroencephalogram (EEG),http://www.webmd.com/hw-popup/electroencephalogram-eeg-8121,"[False, 'NA']"
Attention Deficit Hyperactivity Disorder,http://www.webmd.com/hw-popup/attention-deficit-hyperactivity-disorder,"[False, 'NA']"
Obsessive-Compulsive Disorder,http://www.webmd.com/hw-popup/obsessive-compulsive-disorder,"[False, 'NA']"
Allergic Reaction,http://www.webmd.com/hw-popup/allergic-reaction,"[False, 'NA']"
Epilepsy,http://www.webmd.com/hw-popup/epilepsy,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.facesofinfluenza.org,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Ffeatures%2Ftop-13-flu-myths,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fnews%2F20100913%2Fflu-vaccine-faq,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fslideshow-cold-or-fl,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fblogs.webmd.com%2Ffocus-on-flu%2F2010%2F12%2Fflu-shots-protect-yourself-protect-your-children.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fflu-guide%2Fdefault.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fflu%2F,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fnews%2F20100309%2Fvaccinate-kids-to-stop-flu-in-community,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fflu-guide%2Fchildren-and-flu-influenza,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.hhs.gov%2Fsecretary%2F,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fflu%2FNIVW%2F,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fflu.gov%2Fwhereyoulive%2Findex.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fh1n1flu%2Fvaccination%2Fprofessional.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fh1n1flu%2Fvaccination%2Fpublic%2Fvaccination_qa_pub.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fflu.gov%2Findividualfamily%2Fhealthconditions%2Findex.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fflu.gov%2Findividualfamily%2Fparents%2Fpregnant%2Findex.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2FH1N1flu%2Fvaccination%2Fvaccine_seniors.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fmatthew-hoffman,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fh1n1flu%2F,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fwhat-are-epidemics-pandemics-outbreaks,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fnews%2F20090611%2Fwho-declares-swine-flu-pandemic,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fblogs.webmd.com%2Ffocus-on-flu%2F2009%2F11%2Fusing-antivirals-to-treat-h1n1-swine.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fblogs.webmd.com%2Ffocus-on-flu%2F2009%2F12%2Fhow-many-people-have-had-h1n1-flu.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fblogs.webmd.com%2Ffocus-on-flu%2F2010%2F01%2Fis-h1n1-gone.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.flu.gov%2Ftimeline%2F,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Frod-moser,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fflu-guide%2Fcold_flu_stopping_germs_work,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fblogs.webmd.com%2Ffocus-on-flu%2F2009%2F11%2Fdont-give-yourself-swine-flu.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fblogs.webmd.com%2Ffocus-on-flu%2F2009%2F10%2Fyes-we-have-no-flu-vaccine.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fblogs.webmd.com%2Fall-ears%2F2007%2F09%2Faaargh-childhood-vaccines-do-not-cause.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fblogs.webmd.com%2Ffocus-on-flu%2F2009%2F11%2Fi-never-get-flu.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fanthony-fiore,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fh1n1flu%2Fupdate.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fswine-flu%2Fdefault.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fh1n1flu%2Fin_the_news%2Finfluenza_vaccination.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fh1n1flu%2Fin_the_news%2Fupdated_cdc_estimates.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fmmwr%2Fpreview%2Fmmwrhtml%2Fmm5827a4.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fh1n1flu%2Fin_the_news%2Fdeaths_american_indians.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fjama.ama-assn.org%2Fcgi%2Fcontent%2Ffull%2F2009.1929,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.medpagetoday.com%2FMeetingCoverage%2FIDSA%2F16702,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fh1n1flu%2Fvaccination%2Fvaccine_safety.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fblogs.webmd.com%2Ffocus-on-flu%2F2009%2F12%2Fwhat-you-need-to-know-about-h1n1.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fh1n1flu%2Fvaccination%2Fsyringes_qa.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.flu.gov%2F,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Ffl,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fnews%2F20091215%2Fh1n1-swine-flu-shots-for-kids-recalled,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fmmwr%2Fpreview%2Fmmwrhtml%2Fmm5848a4.htm,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fvaccinesafety%2FActivities%2FVAERS.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2Fvaccinesafety%2FActivities%2FVSD.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.cdc.gov%2FH1N1flu%2Fvaccination%2Fstatelocal%2Fletter_template_HCP.htm,"[False, 'NA']"
Reye Syndrome,http://www.webmd.com/hw-popup/reyes-syndrome,"[False, 'NA']"
Thyroid Gland,http://www.webmd.com/hw-popup/thyroid-gland-7329,"[False, 'NA']"
Thyroxine (T4),http://www.webmd.com/hw-popup/thyroxine-t4,"[False, 'NA']"
Radioactive Tracer,http://www.webmd.com/hw-popup/what-is-a-radioactive-tracer-def,"[False, 'NA']"
Hyperthyroidism,http://www.webmd.com/hw-popup/hyperthyroidism,"[False, 'NA']"
Thyroid-Stimulating Hormone (TSH),http://www.webmd.com/hw-popup/thyroid-stimulating-hormone-tsh,"[False, 'NA']"
Upper Gastrointestinal Series,http://www.webmd.com/hw-popup/upper-gastrointestinal-series,"[False, 'NA']"
Potassium,http://www.webmd.com/hw-popup/potassium,"[False, 'NA']"
Diuretic,http://www.webmd.com/hw-popup/diuretic,"[False, 'NA']"
Beta-Blocker Medicines,http://www.webmd.com/hw-popup/beta-blocker-medications,"[False, 'NA']"
Lean Pockets Spinach Artichoke Chicken «  Healthy Recipe Doctor,http://blogs.webmd.com/healthy-recipe-doctor/2011/09/lean-pockets-spinach-artichoke-chicken.html#more-3665,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.nytimes.com%2F2010%2F03%2F24%2Fbusiness%2F24menu.html,"[False, 'NA']"
Pumpkin Spice Granola Bars «  Healthy Recipe Doctor,http://blogs.webmd.com/healthy-recipe-doctor/2011/08/pumpkin-spice-granola-bars.html#more-3652,"[False, 'NA']"
Four Fantastic Breakfasts «  Healthy Recipe Doctor,http://blogs.webmd.com/healthy-recipe-doctor/2011/08/four-fantastic-breakfasts.html#more-3593,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fjama.ama-assn.org%2Fcontent%2F306%2F8%2F831.short,"[False, 'NA']"
Foods That Help Lower Your Cholesterol «  Healthy Recipe Doctor,http://blogs.webmd.com/healthy-recipe-doctor/2011/08/foods-that-help-lower-your-cholesterol.html#more-3643,"[False, 'NA']"
A New White Pasta That’s Also High in Fiber  «  Healthy Recipe Doctor,http://blogs.webmd.com/healthy-recipe-doctor/2011/08/a-new-white-pasta-thats-also-high-in-fiber.html#more-3635,"[False, 'NA']"
Fungus,http://www.webmd.com/hw-popup/fungus,"[False, 'NA']"
Fungal Nail Infections,http://www.webmd.com/hw-popup/fungal-nail-infections-onychomycosis,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.flickr.com/photos/8106459@N07/495658264/,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.c71123.com,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.ataricharm.com/,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.entomology.wisc.edu/entodiag.html,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http://www.jinaa.com,"[False, 'NA']"
Psoriatic Arthritis,http://www.webmd.com/hw-popup/psoriatic-arthritis,"[False, 'NA']"
Bulging Discs,http://www.webmd.com/hw-popup/bulging-discs,"[False, 'NA']"
Herniated Disc,http://www.webmd.com/hw-popup/herniated-disc-7991,"[False, 'NA']"
Degenerative Disc Disease,http://www.webmd.com/hw-popup/degenerative-disc-disease,"[False, 'NA']"
Vertebrae,http://www.webmd.com/hw-popup/vertebrae,"[False, 'NA']"
Nervous System,http://www.webmd.com/hw-popup/nervous-system-7782,"[False, 'NA']"
Spine,http://www.webmd.com/hw-popup/spine-7447,"[False, 'NA']"
Cartilage,http://www.webmd.com/hw-popup/cartilage-8268,"[False, 'NA']"
Gigantism,http://www.webmd.com/hw-popup/gigantism,"[False, 'NA']"
Dwarfism,http://www.webmd.com/hw-popup/dwarfism,"[False, 'NA']"
Acromegaly,http://www.webmd.com/hw-popup/acromegaly,"[False, 'NA']"
Health  Fitness: Get Strong,http://www.webmd.com/fitness-exercise/guide/health-fitness-get-strong,"[False, 'NA']"
None,http://img.webmd.com/dtmcms/live/webmd/consumer_assets/site_images/media/pdf/hw/form_tp23272.pdf,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fcold-and-flu%2Fslideshow-cold-or-flu,"[False, 'NA']"
Educational Collaboration,http://www.webmd.com/educational-collaboration,"[False, 'NA']"
Sleep Apnea,http://www.webmd.com/hw-popup/sleep-apnea,"[False, 'NA']"
Local Anesthesia,http://www.webmd.com/hw-popup/local-anesthesia,"[False, 'NA']"
Outpatient Services,http://www.webmd.com/hw-popup/outpatient-services,"[False, 'NA']"
Plastic Surgeon,http://www.webmd.com/hw-popup/plastic-surgeon,"[False, 'NA']"
"Ear, Nose, and Throat Specialist (Otolaryngologist)",http://www.webmd.com/hw-popup/otolaryngologist-ear-nose-and-throat-specialist,"[False, 'NA']"
Anxiety,http://www.webmd.com/hw-popup/anxiety,"[False, 'NA']"
Stress,http://www.webmd.com/hw-popup/stress,"[False, 'NA']"
Schizophrenia,http://www.webmd.com/hw-popup/schizophrenia,"[False, 'NA']"
Lymph Nodes,http://www.webmd.com/hw-popup/lymph-nodes-7870,"[False, 'NA']"
Lymph System,http://www.webmd.com/hw-popup/lymphatic-system,"[False, 'NA']"
Blood Transfusion,http://www.webmd.com/hw-popup/blood-transfusion,"[False, 'NA']"
Genetic Counselor,http://www.webmd.com/hw-popup/genetic-counselor,"[False, 'NA']"
U.S. Preventive Services Task Force,http://www.webmd.com/hw-popup/us-preventive-services-task-force,"[False, 'NA']"
Sickle Cell Trait,http://www.webmd.com/hw-popup/sickle-cell-trait,"[False, 'NA']"
Carrier,http://www.webmd.com/hw-popup/carrier,"[False, 'NA']"
Jaundice,http://www.webmd.com/hw-popup/jaundice,"[False, 'NA']"
Second-Degree Burns,http://www.webmd.com/hw-popup/second-degree-burns,"[False, 'NA']"
Vascular Dementia,http://www.webmd.com/hw-popup/vascular-dementia,"[False, 'NA']"
Plaque (Artery),http://www.webmd.com/hw-popup/plaque-artery,"[False, 'NA']"
Carotid Artery,http://www.webmd.com/hw-popup/carotid-artery,"[False, 'NA']"
None,http://blogs.webmd.com/womens-health/2008/02/what-are-those-little-white-bumps_26.html,"[False, 'NA']"
None,http://blogs.webmd.com/womens-health/2008/03/my-ultrasound-found-ovarian-cyst.html,"[False, 'NA']"
None,http://blogs.webmd.com/sleep-disorders/2008/03/6-minutes-to-sharper-memory.html,"[False, 'NA']"
None,http://blogs.webmd.com/sleep-disorders/2008/01/heath-ledgers-tragedy-can-you-od-on.html,"[False, 'NA']"
None,http://blogs.webmd.com/cosmetic-surgery/2008/09/madonna-turns-50-looks-like-40-how.html,"[False, 'NA']"
None,http://blogs.webmd.com/safety4kids/2008/06/dry-drowning-invisible-tragedy.html,"[False, 'NA']"
Speculum Examination and Bimanual Pelvic Examination,http://www.webmd.com/hw-popup/speculum-examination-and-bimanual-pelvic-examination,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fvitamins-and-supplements%2Fnews%2F20131216%2Fexperts-dont-waste-your-money-on-multivitamins,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.friedmandiabetesinstitute.com%2F,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Faadi.joslin.org%2Fflash%2FWok3.html%3Flan%3Den,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fdiabetes.webmd.com%2Fnews%2F20110503%2Fexercise-programs-help-control-diabetes,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fdiabetes.webmd.com%2Fperipheral-neuropathy-8%2Fbalance-exercise-tips,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fdiabetes.webmd.com%2Fnews%2F20110323%2Fcocoa-rich-in-health-benefits,"[False, 'NA']"
Click URL,http://www.webmd.com/click?url=http%3A%2F%2Fwww.webmd.com%2Fhypertension-high-blood-pressure%2Fguide%2Fblood-pressure-causes,"[False, 'NA']"
